FrameId,Event,Type,OId,HId,D
1782,6,MATCH,1376.0,1.0,0.11185308848080133
1783,0,RAW,,,
1783,1,RAW,25.0,11.0,0.06630325953943705
1783,2,RAW,3.0,2.0,0.03699487763232778
1783,3,RAW,1376.0,1.0,0.11185308848080133
1783,4,MATCH,25.0,11.0,0.06630325953943705
1783,5,MATCH,3.0,2.0,0.03699487763232778
1783,6,MATCH,1376.0,1.0,0.11185308848080133
1784,0,RAW,,,
1784,1,RAW,25.0,11.0,0.08429402432575361
1784,2,RAW,3.0,2.0,0.03125
1784,3,RAW,1376.0,1.0,0.11185308848080133
1784,4,MATCH,25.0,11.0,0.08429402432575361
1784,5,MATCH,3.0,2.0,0.03125
1784,6,MATCH,1376.0,1.0,0.11185308848080133
1785,0,RAW,,,
1785,1,RAW,25.0,11.0,0.09129533678756474
1785,2,RAW,3.0,2.0,0.03632625085675123
1785,3,RAW,1376.0,1.0,0.1398544866612773
1785,4,MATCH,25.0,11.0,0.09129533678756474
1785,5,MATCH,3.0,2.0,0.03632625085675123
1785,6,MATCH,1376.0,1.0,0.1398544866612773
1786,0,RAW,,,
1786,1,RAW,25.0,11.0,0.08739050723161546
1786,2,RAW,3.0,2.0,0.013157894736842146
1786,3,RAW,1376.0,1.0,0.08774834437086088
1786,4,MATCH,25.0,11.0,0.08739050723161546
1786,5,MATCH,3.0,2.0,0.013157894736842146
1786,6,MATCH,1376.0,1.0,0.08774834437086088
1787,0,RAW,,,
1787,1,RAW,25.0,11.0,0.08810277058767135
1787,2,RAW,3.0,2.0,0.03568617160850174
1787,3,RAW,1376.0,1.0,0.07874015748031493
1787,4,MATCH,25.0,11.0,0.08810277058767135
1787,5,MATCH,3.0,2.0,0.03568617160850174
1787,6,MATCH,1376.0,1.0,0.07874015748031493
1788,0,RAW,,,
1788,1,RAW,25.0,11.0,0.07160769016439117
1788,2,RAW,3.0,2.0,0.035358114233907556
1788,3,RAW,1376.0,1.0,0.09375
1788,4,MATCH,25.0,11.0,0.07160769016439117
1788,5,MATCH,3.0,2.0,0.035358114233907556
1788,6,MATCH,1376.0,1.0,0.09375
1789,0,RAW,,,
1789,1,RAW,25.0,11.0,0.08079363660738226
1789,2,RAW,3.0,2.0,0.022433888958516057
1789,3,RAW,1376.0,1.0,0.08661417322834641
1789,4,MATCH,25.0,11.0,0.08079363660738226
1789,5,MATCH,3.0,2.0,0.022433888958516057
1789,6,MATCH,1376.0,1.0,0.08661417322834641
1790,0,RAW,,,
1790,1,RAW,25.0,11.0,0.0991721574590303
1790,2,RAW,3.0,2.0,0.052310579404175495
1790,3,RAW,1376.0,1.0,0.0625
1790,4,MATCH,25.0,11.0,0.0991721574590303
1790,5,MATCH,3.0,2.0,0.052310579404175495
1790,6,MATCH,1376.0,1.0,0.0625
1791,0,RAW,,,
1791,1,RAW,25.0,11.0,0.1075919146904345
1791,2,RAW,3.0,2.0,0.030832949838932366
1791,3,RAW,1376.0,1.0,0.06451612903225812
1791,4,MATCH,25.0,11.0,0.1075919146904345
1791,5,MATCH,3.0,2.0,0.030832949838932366
1791,6,MATCH,1376.0,1.0,0.06451612903225812
1792,0,RAW,,,
1792,1,RAW,25.0,11.0,0.08274730426629162
1792,2,RAW,3.0,2.0,0.0535714285714286
1792,3,RAW,1376.0,1.0,0.032258064516129004
1792,4,MATCH,25.0,11.0,0.08274730426629162
1792,5,MATCH,3.0,2.0,0.0535714285714286
1792,6,MATCH,1376.0,1.0,0.032258064516129004
1793,0,RAW,,,
1793,1,RAW,25.0,11.0,0.07155243911633868
1793,2,RAW,3.0,2.0,0.06960606384114443
1793,3,RAW,1376.0,1.0,0.0625
1793,4,MATCH,25.0,11.0,0.07155243911633868
1793,5,MATCH,3.0,2.0,0.06960606384114443
1793,6,MATCH,1376.0,1.0,0.0625
1794,0,RAW,,,
1794,1,RAW,25.0,11.0,0.06979594779724563
1794,2,RAW,3.0,2.0,0.07692307692307687
1794,3,RAW,1376.0,1.0,0.03125
1794,4,MATCH,25.0,11.0,0.06979594779724563
1794,5,MATCH,3.0,2.0,0.07692307692307687
1794,6,MATCH,1376.0,1.0,0.03125
1795,0,RAW,,,
1795,1,RAW,25.0,11.0,0.06629680998613041
1795,2,RAW,3.0,2.0,0.06980183377698901
1795,3,RAW,1376.0,1.0,0.03125
1795,4,MATCH,25.0,11.0,0.06629680998613041
1795,5,MATCH,3.0,2.0,0.06980183377698901
1795,6,MATCH,1376.0,1.0,0.03125
1796,0,RAW,,,
1796,1,RAW,25.0,11.0,0.049094567404426526
1796,2,RAW,3.0,2.0,0.05797240321962438
1796,3,RAW,1376.0,1.0,0.054315476190476164
1796,4,MATCH,25.0,11.0,0.049094567404426526
1796,5,MATCH,3.0,2.0,0.05797240321962438
1796,6,MATCH,1376.0,1.0,0.054315476190476164
1797,0,RAW,,,
1797,1,RAW,25.0,11.0,0.06375624119831003
1797,2,RAW,3.0,2.0,0.054735662245469885
1797,3,RAW,1376.0,1.0,0.054878048780487854
1797,4,MATCH,25.0,11.0,0.06375624119831003
1797,5,MATCH,3.0,2.0,0.054735662245469885
1797,6,MATCH,1376.0,1.0,0.054878048780487854
1798,0,RAW,,,
1798,1,RAW,25.0,11.0,0.06640912435614421
1798,2,RAW,3.0,2.0,0.08804495912806543
1798,3,RAW,1376.0,1.0,0.0
1798,4,MATCH,25.0,11.0,0.06640912435614421
1798,5,MATCH,3.0,2.0,0.08804495912806543
1798,6,MATCH,1376.0,1.0,0.0
1799,0,RAW,,,
1799,1,RAW,25.0,11.0,0.0619571511291257
1799,2,RAW,3.0,2.0,0.04674999999999996
1799,3,RAW,1376.0,1.0,0.08284023668639051
1799,4,MATCH,25.0,11.0,0.0619571511291257
1799,5,MATCH,3.0,2.0,0.04674999999999996
1799,6,MATCH,1376.0,1.0,0.08284023668639051
1800,0,RAW,,,
1800,1,RAW,25.0,11.0,0.08303367113435767
1800,2,RAW,3.0,2.0,0.06547572204296848
1800,3,RAW,1376.0,1.0,0.053254437869822535
1800,4,MATCH,25.0,11.0,0.08303367113435767
1800,5,MATCH,3.0,2.0,0.06547572204296848
1800,6,MATCH,1376.0,1.0,0.053254437869822535
1801,0,RAW,,,
1801,1,RAW,25.0,11.0,0.08910485933503831
1801,2,RAW,3.0,2.0,0.03287116373266863
1801,3,RAW,1376.0,1.0,0.030303030303030276
1801,4,MATCH,25.0,11.0,0.08910485933503831
1801,5,MATCH,3.0,2.0,0.03287116373266863
1801,6,MATCH,1376.0,1.0,0.030303030303030276
1802,0,RAW,,,
1802,1,RAW,25.0,11.0,0.08910411622276027
1802,2,RAW,3.0,2.0,0.048844884488448814
1802,3,RAW,1376.0,1.0,0.02941176470588236
1802,4,MATCH,25.0,11.0,0.08910411622276027
1802,5,MATCH,3.0,2.0,0.048844884488448814
1802,6,MATCH,1376.0,1.0,0.02941176470588236
1803,0,RAW,,,
1803,1,RAW,25.0,11.0,0.06377840909090904
1803,2,RAW,3.0,2.0,0.05193992490613264
1803,3,RAW,1376.0,1.0,0.0
1803,4,MATCH,25.0,11.0,0.06377840909090904
1803,5,MATCH,3.0,2.0,0.05193992490613264
1803,6,MATCH,1376.0,1.0,0.0
1804,0,RAW,,,
1804,1,RAW,25.0,11.0,0.07510306506542386
1804,2,RAW,3.0,2.0,0.0466800804828974
1804,3,RAW,1376.0,1.0,0.0
1804,4,MATCH,25.0,11.0,0.07510306506542386
1804,5,MATCH,3.0,2.0,0.0466800804828974
1804,6,MATCH,1376.0,1.0,0.0
1805,0,RAW,,,
1805,1,RAW,25.0,11.0,0.10641665652015098
1805,2,RAW,3.0,2.0,0.04599659284497448
1805,3,RAW,1376.0,1.0,0.0
1805,4,MATCH,25.0,11.0,0.10641665652015098
1805,5,MATCH,3.0,2.0,0.04599659284497448
1805,6,MATCH,1376.0,1.0,0.0
1806,0,RAW,,,
1806,1,RAW,25.0,11.0,0.0897375820056232
1806,2,RAW,25.0,2.0,0.4923899023401511
1806,3,RAW,3.0,2.0,0.06235308672522577
1806,4,RAW,1376.0,1.0,0.023809523809523836
1806,5,MATCH,25.0,11.0,0.0897375820056232
1806,6,MATCH,3.0,2.0,0.06235308672522577
1806,7,MATCH,1376.0,1.0,0.023809523809523836
1807,0,RAW,,,
1807,1,RAW,25.0,11.0,0.10312317996505538
1807,2,RAW,25.0,2.0,0.4167516016307513
1807,3,RAW,3.0,11.0,0.3742955109762346
1807,4,RAW,3.0,2.0,0.052575043265501
1807,5,RAW,1376.0,1.0,0.023809523809523836
1807,6,MATCH,25.0,11.0,0.10312317996505538
1807,7,MATCH,3.0,2.0,0.052575043265501
1807,8,MATCH,1376.0,1.0,0.023809523809523836
1808,0,RAW,,,
1808,1,RAW,25.0,11.0,0.10024038461538465
1808,2,RAW,25.0,2.0,0.4333791208791209
1808,3,RAW,3.0,11.0,0.34597916110072136
1808,4,RAW,3.0,2.0,0.06634090255820635
1808,5,RAW,1376.0,1.0,0.07896528250510548
1808,6,MATCH,25.0,11.0,0.10024038461538465
1808,7,MATCH,3.0,2.0,0.06634090255820635
1808,8,MATCH,1376.0,1.0,0.07896528250510548
1809,0,RAW,,,
1809,1,RAW,25.0,11.0,0.10351242983159581
1809,2,RAW,25.0,2.0,0.4381716118684844
1809,3,RAW,3.0,11.0,0.34479848069212915
1809,4,RAW,3.0,2.0,0.08375183092697214
1809,5,RAW,1376.0,1.0,0.10349288486416564
1809,6,MATCH,25.0,11.0,0.10351242983159581
1809,7,MATCH,3.0,2.0,0.08375183092697214
1809,8,MATCH,1376.0,1.0,0.10349288486416564
1810,0,RAW,,,
1810,1,RAW,25.0,11.0,0.12895927601809953
1810,2,RAW,3.0,11.0,0.4957749992204795
1810,3,RAW,3.0,2.0,0.07755102040816331
1810,4,RAW,1376.0,1.0,0.13065976714100902
1810,5,MATCH,25.0,11.0,0.12895927601809953
1810,6,MATCH,3.0,2.0,0.07755102040816331
1810,7,MATCH,1376.0,1.0,0.13065976714100902
1811,0,RAW,,,
1811,1,RAW,25.0,11.0,0.12797706753824312
1811,2,RAW,3.0,2.0,0.06265919510952622
1811,3,RAW,1376.0,1.0,0.14
1811,4,MATCH,25.0,11.0,0.12797706753824312
1811,5,MATCH,3.0,2.0,0.06265919510952622
1811,6,MATCH,1376.0,1.0,0.14
1812,0,RAW,,,
1812,1,RAW,25.0,11.0,0.11885090578336999
1812,2,RAW,3.0,2.0,0.07907696637118333
1812,3,RAW,1376.0,1.0,0.17002881844380402
1812,4,MATCH,25.0,11.0,0.11885090578336999
1812,5,MATCH,3.0,2.0,0.07907696637118333
1812,6,MATCH,1376.0,1.0,0.17002881844380402
1813,0,RAW,,,
1813,1,RAW,25.0,11.0,0.11001767544069174
1813,2,RAW,3.0,2.0,0.061976549413735316
1813,3,RAW,1376.0,1.0,0.021276595744680882
1813,4,MATCH,25.0,11.0,0.11001767544069174
1813,5,MATCH,3.0,2.0,0.061976549413735316
1813,6,MATCH,1376.0,1.0,0.021276595744680882
1814,0,RAW,,,
1814,1,RAW,25.0,11.0,0.13484162895927598
1814,2,RAW,3.0,2.0,0.04646709942558258
1814,3,RAW,1376.0,1.0,0.19126265316995206
1814,4,MATCH,25.0,11.0,0.13484162895927598
1814,5,MATCH,3.0,2.0,0.04646709942558258
1814,6,MATCH,1376.0,1.0,0.19126265316995206
1815,0,RAW,,,
1815,1,RAW,25.0,11.0,0.14537521815008725
1815,2,RAW,3.0,2.0,0.07128527484285141
1815,3,RAW,1376.0,1.0,0.11688311688311692
1815,4,MATCH,25.0,11.0,0.14537521815008725
1815,5,MATCH,3.0,2.0,0.07128527484285141
1815,6,MATCH,1376.0,1.0,0.11688311688311692
1816,0,RAW,,,
1816,1,RAW,25.0,11.0,0.14325223238494633
1816,2,RAW,3.0,2.0,0.08720853642471349
1816,3,RAW,1376.0,1.0,0.1412639405204461
1816,4,MATCH,25.0,11.0,0.14325223238494633
1816,5,MATCH,3.0,2.0,0.08720853642471349
1816,6,MATCH,1376.0,1.0,0.1412639405204461
1817,0,RAW,,,
1817,1,RAW,3.0,2.0,0.08582716879623398
1817,2,RAW,1376.0,1.0,0.20284697508896798
1817,3,RAW,,11.0,
1817,4,MATCH,3.0,2.0,0.08582716879623398
1817,5,MATCH,1376.0,1.0,0.20284697508896798
1817,6,FP,,11.0,
1818,0,RAW,,,
1818,1,RAW,3.0,2.0,0.07849419303163796
1818,2,RAW,1376.0,1.0,0.17283324885960472
1818,3,RAW,,11.0,
1818,4,MATCH,3.0,2.0,0.07849419303163796
1818,5,MATCH,1376.0,1.0,0.17283324885960472
1818,6,FP,,11.0,
1819,0,RAW,,,
1819,1,RAW,3.0,2.0,0.0738457960227934
1819,2,RAW,1376.0,1.0,0.17149220489977723
1819,3,RAW,,11.0,
1819,4,MATCH,3.0,2.0,0.0738457960227934
1819,5,MATCH,1376.0,1.0,0.17149220489977723
1819,6,FP,,11.0,
1820,0,RAW,,,
1820,1,RAW,1376.0,1.0,0.20411478072550082
1820,2,RAW,,11.0,
1820,3,RAW,,2.0,
1820,4,MATCH,1376.0,1.0,0.20411478072550082
1820,5,FP,,11.0,
1820,6,FP,,2.0,
1821,0,RAW,,,
1821,1,RAW,1376.0,1.0,0.20411478072550082
1821,2,RAW,,2.0,
1821,3,MATCH,1376.0,1.0,0.20411478072550082
1821,4,FP,,2.0,
1822,0,RAW,,,
1822,1,RAW,1376.0,1.0,0.17790055248618786
1822,2,RAW,,2.0,
1822,3,MATCH,1376.0,1.0,0.17790055248618786
1822,4,FP,,2.0,
1823,0,RAW,,,
1823,1,RAW,1376.0,1.0,0.18274687854710558
1823,2,RAW,,2.0,
1823,3,MATCH,1376.0,1.0,0.18274687854710558
1823,4,FP,,2.0,
1824,0,RAW,,,
1824,1,RAW,1376.0,1.0,0.16216216216216217
1824,2,RAW,,2.0,
1824,3,MATCH,1376.0,1.0,0.16216216216216217
1824,4,FP,,2.0,
1825,0,RAW,,,
1825,1,RAW,1376.0,1.0,0.1301907968574635
1825,2,MATCH,1376.0,1.0,0.1301907968574635
1826,0,RAW,,,
1826,1,RAW,1376.0,1.0,0.10475651189127977
1826,2,MATCH,1376.0,1.0,0.10475651189127977
1827,0,RAW,,,
1827,1,RAW,1376.0,1.0,0.09637120761451512
1827,2,MATCH,1376.0,1.0,0.09637120761451512
1828,0,RAW,,,
1828,1,RAW,1376.0,1.0,0.10855063674954513
1828,2,MATCH,1376.0,1.0,0.10855063674954513
1829,0,RAW,,,
1829,1,RAW,1376.0,1.0,0.09375
1829,2,MATCH,1376.0,1.0,0.09375
1830,0,RAW,,,
1830,1,RAW,1376.0,1.0,0.08322580645161293
1830,2,MATCH,1376.0,1.0,0.08322580645161293
1831,0,RAW,,,
1831,1,RAW,1376.0,1.0,0.136734693877551
1831,2,MATCH,1376.0,1.0,0.136734693877551
1832,0,RAW,,,
1832,1,RAW,1376.0,1.0,0.13752591568762962
1832,2,MATCH,1376.0,1.0,0.13752591568762962
1833,0,RAW,,,
1833,1,RAW,1376.0,1.0,0.14986376021798364
1833,2,MATCH,1376.0,1.0,0.14986376021798364
1834,0,RAW,,,
1834,1,RAW,1376.0,1.0,0.14953271028037385
1834,2,MATCH,1376.0,1.0,0.14953271028037385
1835,0,RAW,,,
1835,1,RAW,1376.0,1.0,0.1913978494623656
1835,2,MATCH,1376.0,1.0,0.1913978494623656
1836,0,RAW,,,
1836,1,RAW,1376.0,1.0,0.257183908045977
1836,2,MATCH,1376.0,1.0,0.257183908045977
1837,0,RAW,,,
1837,1,RAW,1376.0,1.0,0.22114720110573605
1837,2,MATCH,1376.0,1.0,0.22114720110573605
1838,0,RAW,,,
1838,1,RAW,1376.0,1.0,0.13275726630007856
1838,2,MATCH,1376.0,1.0,0.13275726630007856
1839,0,RAW,,,
1839,1,RAW,1376.0,1.0,0.13632653061224487
1839,2,MATCH,1376.0,1.0,0.13632653061224487
1840,0,RAW,,,
1840,1,RAW,1376.0,1.0,0.21547799696509862
1840,2,MATCH,1376.0,1.0,0.21547799696509862
1841,0,RAW,,,
1842,0,RAW,,,
1842,1,RAW,1376.0,,
1842,2,MISS,1376.0,,
1843,0,RAW,,,
1844,0,RAW,,,
1845,0,RAW,,,
1846,0,RAW,,,
1847,0,RAW,,,
1848,0,RAW,,,
1849,0,RAW,,,
1850,0,RAW,,,
1851,0,RAW,,,
1852,0,RAW,,,
1853,0,RAW,,,
1854,0,RAW,,,
1855,0,RAW,,,
1856,0,RAW,,,
1857,0,RAW,,,
1858,0,RAW,,,
1859,0,RAW,,,
1860,0,RAW,,,
1861,0,RAW,,,
1862,0,RAW,,,
1863,0,RAW,,,
1864,0,RAW,,,
1865,0,RAW,,,
1866,0,RAW,,,
1867,0,RAW,,,
1868,0,RAW,,,
1869,0,RAW,,,
1870,0,RAW,,,
1871,0,RAW,,,
1872,0,RAW,,,
1873,0,RAW,,,
1874,0,RAW,,,
1875,0,RAW,,,
1876,0,RAW,,,
1877,0,RAW,,,
1878,0,RAW,,,
1879,0,RAW,,,
1880,0,RAW,,,
1881,0,RAW,,,
1882,0,RAW,,,
1883,0,RAW,,,
1884,0,RAW,,,
1885,0,RAW,,,
1886,0,RAW,,,
1887,0,RAW,,,
1888,0,RAW,,,
1889,0,RAW,,,
1890,0,RAW,,,
1891,0,RAW,,,
1892,0,RAW,,,
1893,0,RAW,,,
1894,0,RAW,,,
1895,0,RAW,,,
1896,0,RAW,,,
1897,0,RAW,,,
1898,0,RAW,,,
1899,0,RAW,,,
1899,1,RAW,1388.0,,
1899,2,MISS,1388.0,,
1900,0,RAW,,,
1900,1,RAW,1388.0,,
1900,2,MISS,1388.0,,
1901,0,RAW,,,
1901,1,RAW,1388.0,,
1901,2,MISS,1388.0,,
1902,0,RAW,,,
1902,1,RAW,1388.0,13.0,0.10143388210302706
1902,2,MATCH,1388.0,13.0,0.10143388210302706
1903,0,RAW,,,
1903,1,RAW,1388.0,13.0,0.08391987005955603
1903,2,MATCH,1388.0,13.0,0.08391987005955603
1904,0,RAW,,,
1904,1,RAW,1388.0,13.0,0.019230769230769273
1904,2,MATCH,1388.0,13.0,0.019230769230769273
1905,0,RAW,,,
1905,1,RAW,1388.0,13.0,0.06906758756783427
1905,2,MATCH,1388.0,13.0,0.06906758756783427
1906,0,RAW,,,
1906,1,RAW,1388.0,13.0,0.12426035502958577
1906,2,MATCH,1388.0,13.0,0.12426035502958577
1907,0,RAW,,,
1907,1,RAW,1388.0,13.0,0.045040485829959565
1907,2,MATCH,1388.0,13.0,0.045040485829959565
1908,0,RAW,,,
1908,1,RAW,1388.0,13.0,0.08565928777670839
1908,2,MATCH,1388.0,13.0,0.08565928777670839
1909,0,RAW,,,
1909,1,RAW,1388.0,13.0,0.08565928777670839
1909,2,MATCH,1388.0,13.0,0.08565928777670839
1910,0,RAW,,,
1910,1,RAW,1388.0,13.0,0.07933491686460803
1910,2,MATCH,1388.0,13.0,0.07933491686460803
1911,0,RAW,,,
1911,1,RAW,1388.0,13.0,0.038461538461538436
1911,2,MATCH,1388.0,13.0,0.038461538461538436
1912,0,RAW,,,
1912,1,RAW,1388.0,13.0,0.06067623899953678
1912,2,MATCH,1388.0,13.0,0.06067623899953678
1913,0,RAW,,,
1913,1,RAW,1388.0,13.0,0.1010009099181074
1913,2,MATCH,1388.0,13.0,0.1010009099181074
1914,0,RAW,,,
1914,1,RAW,1388.0,13.0,0.01851851851851849
1914,2,MATCH,1388.0,13.0,0.01851851851851849
1915,0,RAW,,,
1915,1,RAW,1388.0,13.0,0.043055555555555514
1915,2,MATCH,1388.0,13.0,0.043055555555555514
1916,0,RAW,,,
1916,1,RAW,1388.0,13.0,0.04139433551198257
1916,2,MATCH,1388.0,13.0,0.04139433551198257
1917,0,RAW,,,
1917,1,RAW,1388.0,13.0,0.05940151853506026
1917,2,MATCH,1388.0,13.0,0.05940151853506026
1918,0,RAW,,,
1918,1,RAW,22.0,14.0,0.013157894736842146
1918,2,RAW,1388.0,13.0,0.08454545454545459
1918,3,MATCH,1388.0,13.0,0.08454545454545459
1918,4,MATCH,22.0,14.0,0.013157894736842146
1919,0,RAW,,,
1919,1,RAW,22.0,14.0,0.13632653061224487
1919,2,RAW,1388.0,13.0,0.137117903930131
1919,3,MATCH,22.0,14.0,0.13632653061224487
1919,4,MATCH,1388.0,13.0,0.137117903930131
1920,0,RAW,,,
1920,1,RAW,22.0,14.0,0.07275320970042798
1920,2,RAW,1388.0,13.0,0.13404825737265413
1920,3,MATCH,22.0,14.0,0.07275320970042798
1920,4,MATCH,1388.0,13.0,0.13404825737265413
1921,0,RAW,,,
1921,1,RAW,22.0,14.0,0.03797468354430378
1921,2,RAW,1388.0,13.0,0.1238615664845173
1921,3,MATCH,22.0,14.0,0.03797468354430378
1921,4,MATCH,1388.0,13.0,0.1238615664845173
1922,0,RAW,,,
1922,1,RAW,22.0,14.0,0.053931124106562756
1922,2,RAW,1388.0,13.0,0.0917091245947198
1922,3,MATCH,22.0,14.0,0.053931124106562756
1922,4,MATCH,1388.0,13.0,0.0917091245947198
1923,0,RAW,,,
1923,1,RAW,22.0,14.0,0.09798149705634984
1923,2,RAW,1388.0,13.0,0.09999999999999998
1923,3,MATCH,22.0,14.0,0.09798149705634984
1923,4,MATCH,1388.0,13.0,0.09999999999999998
1924,0,RAW,,,
1924,1,RAW,22.0,14.0,0.0810252170318313
1924,2,RAW,1388.0,13.0,0.09358669833729216
1924,3,MATCH,22.0,14.0,0.0810252170318313
1924,4,MATCH,1388.0,13.0,0.09358669833729216
1925,0,RAW,,,
1925,1,RAW,22.0,14.0,0.07763130362000414
1925,2,RAW,1388.0,13.0,0.09286047596826874
1925,3,MATCH,22.0,14.0,0.07763130362000414
1925,4,MATCH,1388.0,13.0,0.09286047596826874
1926,0,RAW,,,
1926,1,RAW,22.0,14.0,0.08048780487804874
1926,2,RAW,1388.0,13.0,0.06172248803827751
1926,3,MATCH,22.0,14.0,0.08048780487804874
1926,4,MATCH,1388.0,13.0,0.06172248803827751
1927,0,RAW,,,
1927,1,RAW,22.0,14.0,0.07867167424392174
1927,2,RAW,1388.0,13.0,0.060648801128349805
1927,3,MATCH,22.0,14.0,0.07867167424392174
1927,4,MATCH,1388.0,13.0,0.060648801128349805
1928,0,RAW,,,
1928,1,RAW,22.0,14.0,0.052379048380647775
1928,2,RAW,1388.0,13.0,0.07670979667282807
1928,3,MATCH,22.0,14.0,0.052379048380647775
1928,4,MATCH,1388.0,13.0,0.07670979667282807
1929,0,RAW,,,
1929,1,RAW,22.0,14.0,0.09126671911880413
1929,2,RAW,1388.0,13.0,0.060648801128349805
1929,3,MATCH,22.0,14.0,0.09126671911880413
1929,4,MATCH,1388.0,13.0,0.060648801128349805
1930,0,RAW,,,
1930,1,RAW,22.0,14.0,0.060975609756097615
1930,2,RAW,1388.0,13.0,0.06941120153183344
1930,3,MATCH,22.0,14.0,0.060975609756097615
1930,4,MATCH,1388.0,13.0,0.06941120153183344
1931,0,RAW,,,
1931,1,RAW,22.0,14.0,0.039268013724742645
1931,2,RAW,1388.0,13.0,0.02631578947368418
1931,3,MATCH,22.0,14.0,0.039268013724742645
1931,4,MATCH,1388.0,13.0,0.02631578947368418
1932,0,RAW,,,
1932,1,RAW,22.0,14.0,0.0422691879866518
1932,2,RAW,1388.0,13.0,0.051724137931034475
1932,3,MATCH,22.0,14.0,0.0422691879866518
1932,4,MATCH,1388.0,13.0,0.051724137931034475
1933,0,RAW,,,
1933,1,RAW,22.0,14.0,0.05054945054945059
1933,2,RAW,1388.0,13.0,0.13120393120393126
1933,3,MATCH,22.0,14.0,0.05054945054945059
1933,4,MATCH,1388.0,13.0,0.13120393120393126
1934,0,RAW,,,
1934,1,RAW,22.0,14.0,0.06320541760722342
1934,2,RAW,1388.0,13.0,0.08179012345679015
1934,3,MATCH,22.0,14.0,0.06320541760722342
1934,4,MATCH,1388.0,13.0,0.08179012345679015
1935,0,RAW,,,
1935,1,RAW,22.0,14.0,0.07901316886147691
1935,2,RAW,1388.0,13.0,0.12112259970457906
1935,3,MATCH,22.0,14.0,0.07901316886147691
1935,4,MATCH,1388.0,13.0,0.12112259970457906
1936,0,RAW,,,
1936,1,RAW,22.0,14.0,0.07202216066481992
1936,2,RAW,1388.0,13.0,0.15000000000000002
1936,3,MATCH,22.0,14.0,0.07202216066481992
1936,4,MATCH,1388.0,13.0,0.15000000000000002
1937,0,RAW,,,
1937,1,RAW,22.0,14.0,0.09625996321275287
1937,2,RAW,1388.0,13.0,0.10364145658263302
1937,3,MATCH,22.0,14.0,0.09625996321275287
1937,4,MATCH,1388.0,13.0,0.10364145658263302
1938,0,RAW,,,
1938,1,RAW,22.0,14.0,0.07479141835518477
1938,2,RAW,1388.0,13.0,0.04638619201726002
1938,3,MATCH,22.0,14.0,0.07479141835518477
1938,4,MATCH,1388.0,13.0,0.04638619201726002
1939,0,RAW,,,
1939,1,RAW,22.0,14.0,0.08289567068843151
1939,2,RAW,1388.0,13.0,0.0471960022209883
1939,3,MATCH,22.0,14.0,0.08289567068843151
1939,4,MATCH,1388.0,13.0,0.0471960022209883
1940,0,RAW,,,
1940,1,RAW,22.0,14.0,0.06234413965087282
1940,2,RAW,1388.0,13.0,0.13841022790439128
1940,3,MATCH,22.0,14.0,0.06234413965087282
1940,4,MATCH,1388.0,13.0,0.13841022790439128
1941,0,RAW,,,
1941,1,RAW,22.0,14.0,0.0709979906229069
1941,2,MATCH,22.0,14.0,0.0709979906229069
1942,0,RAW,,,
1942,1,RAW,22.0,14.0,0.07848545636910731
1942,2,MATCH,22.0,14.0,0.07848545636910731
1943,0,RAW,,,
1943,1,RAW,22.0,14.0,0.08872901678657075
1943,2,MATCH,22.0,14.0,0.08872901678657075
1944,0,RAW,,,
1944,1,RAW,22.0,14.0,0.07456634377111959
1944,2,MATCH,22.0,14.0,0.07456634377111959
1945,0,RAW,,,
1945,1,RAW,22.0,14.0,0.0703743315508022
1945,2,MATCH,22.0,14.0,0.0703743315508022
1946,0,RAW,,,
1946,1,RAW,22.0,14.0,0.04363597567481059
1946,2,MATCH,22.0,14.0,0.04363597567481059
1947,0,RAW,,,
1947,1,RAW,22.0,14.0,0.059606656580938
1947,2,MATCH,22.0,14.0,0.059606656580938
1948,0,RAW,,,
1948,1,RAW,22.0,14.0,0.07724084926505903
1948,2,MATCH,22.0,14.0,0.07724084926505903
1949,0,RAW,,,
1949,1,RAW,22.0,14.0,0.08530465949820787
1949,2,MATCH,22.0,14.0,0.08530465949820787
1950,0,RAW,,,
1950,1,RAW,22.0,14.0,0.09900990099009899
1950,2,MATCH,22.0,14.0,0.09900990099009899
1951,0,RAW,,,
1951,1,RAW,22.0,14.0,0.1122672953418421
1951,2,MATCH,22.0,14.0,0.1122672953418421
1952,0,RAW,,,
1952,1,RAW,22.0,14.0,0.124464808833471
1952,2,MATCH,22.0,14.0,0.124464808833471
1953,0,RAW,,,
1953,1,RAW,22.0,14.0,0.11319111885067479
1953,2,MATCH,22.0,14.0,0.11319111885067479
1954,0,RAW,,,
1954,1,RAW,22.0,14.0,0.11222826086956517
1954,2,MATCH,22.0,14.0,0.11222826086956517
1955,0,RAW,,,
1955,1,RAW,22.0,14.0,0.0862361382909328
1955,2,MATCH,22.0,14.0,0.0862361382909328
1956,0,RAW,,,
1956,1,RAW,22.0,14.0,0.09026920227216595
1956,2,MATCH,22.0,14.0,0.09026920227216595
1957,0,RAW,,,
1957,1,RAW,22.0,14.0,0.06933019976498234
1957,2,MATCH,22.0,14.0,0.06933019976498234
1958,0,RAW,,,
1958,1,RAW,22.0,14.0,0.07366788523318935
1958,2,MATCH,22.0,14.0,0.07366788523318935
1959,0,RAW,,,
1959,1,RAW,22.0,14.0,0.10333600480865557
1959,2,MATCH,22.0,14.0,0.10333600480865557
1960,0,RAW,,,
